Product ID,Name,Supplier ID,Supplier Name,Manufacturer ID,Maufacturer Name,Active
4108,Nerobufaleffj 2015 Magnum 3L - DOC Sicilia Rosso - Gulfi,41,Gulfi,42,Gulfi,1
4109,Nerobufaleffj 2015 Magnum 6L - DOC Sicilia Rosso - Gulfi,41,Gulfi,42,Gulfi,1
4110,"Nerojbleo 2016 Magnum 1,5 L - DOC Sicilia Rosso - Gulfi",41,Gulfi,42,Gulfi,1
4111,"Neromaccarj 2015 Magnum 1,5 L - DOC Sicilia Rosso - Gulfi",41,Gulfi,42,Gulfi,1
4112,Nerojbleo 2016 - DOC Sicilia Rosso - Gulfi,41,Gulfi,42,Gulfi,1
4113,Neromaccarj 2015 Magnum 3 L - DOC Sicilia Rosso - Gulfi,41,Gulfi,42,Gulfi,1
4114,Nerojbleo 2016 Magnum 3L - DOC Sicilia Rosso - Gulfi,41,Gulfi,42,Gulfi,1
4115,Neromaccarj 2015 Magnum 6 L - DOC Sicilia Rosso - Gulfi,41,Gulfi,42,Gulfi,1
4116,Nerojbleo 2016 Magnum 6L - DOC Sicilia Rosso - Gulfi,41,Gulfi,42,Gulfi,1
4117,Dedicato 2016 - Nizza DOP - Villa Giada,24,Villa Giada,25,Villa Giada,1
4118,"Dedicato 2016 - Magnum 1,5 L - Nizza DOP - Villa Giada",24,Villa Giada,25,Villa Giada,1
4119,Dedicato 2016 - Magnum 3 L - Nizza DOP - Villa Giada,24,Villa Giada,25,Villa Giada,1
4120,Dedicato 2016 - Magnum 5 L - Nizza DOP - Villa Giada,24,Villa Giada,25,Villa Giada,1
4122,"Dani 2016 Magnum 1,5 L - Nizza DOP - Villa Giada",24,Villa Giada,25,Villa Giada,1
4123,Dani 2016 Magnum 3 L - Nizza DOP - Villa Giada,24,Villa Giada,25,Villa Giada,1
4124,Dani 2016 Magnum 5 L - Nizza DOP - Villa Giada,24,Villa Giada,25,Villa Giada,1
4126,Quercia 2016 - Barbera D'Asti Superiore - Villa Giada,24,Villa Giada,25,Villa Giada,1
4127,"Quercia 2016 Magnum 1,5 L - Barbera D'Asti Superiore - Villa Giada",24,Villa Giada,25,Villa Giada,1
4128,Quercia 2016 Magnum 3 L - Barbera D'Asti Superiore - Villa Giada,24,Villa Giada,25,Villa Giada,1
4129,Ajan 2016 - Barbera d'Asti - Villa Giada ,24,Villa Giada,25,Villa Giada,1
4130,"Ajan 2016 Magnum 1,5 L - Barbera d'Asti - Villa Giada ",0,,25,Villa Giada,1
4131,Ajan 2016 Magnum 3 L - Barbera d'Asti - Villa Giada ,24,Villa Giada,25,Villa Giada,1
4134,"Surì Rosso 2016 Magnum 1,5 L - Barbera d'Asti - Villa Giada ",24,Villa Giada,25,Villa Giada,1
4135,"Surì Rosso 2017 Magnum 1,5 L - Barbera d'Asti - Villa Giada ",24,Villa Giada,25,Villa Giada,1
4136,Surì Rosso 2016 Magnum 3 L - Barbera d'Asti - Villa Giada ,24,Villa Giada,25,Villa Giada,1
4137,Surì Rosso 2017 Magnum 3 L - Barbera d'Asti - Villa Giada ,24,Villa Giada,25,Villa Giada,1
4138,Surì Rosso 2016 Magnum 5 L - Barbera d'Asti - Villa Giada ,24,Villa Giada,25,Villa Giada,1
4139,Surì Rosso 2017 Magnum 5 L - Barbera d'Asti - Villa Giada ,24,Villa Giada,25,Villa Giada,1
4140,Sanpietro 2017 - Monferrato Dolcetto DOP - Villa Giada,24,Villa Giada,25,Villa Giada,1
4141,Gamba di Pernice 2016 - Villa Giada,24,Villa Giada,25,Villa Giada,1
4142,Treponti 2014 - Monferrato rosso DOP - Villa Giada,24,Villa Giada,25,Villa Giada,1
4143,"Treponti 2014 Magnum 1,5 L - Monferrato rosso DOP - Villa Giada",24,Villa Giada,25,Villa Giada,1
4144,Treponti 2014 Magnum 3 L - Monferrato rosso DOP - Villa Giada,24,Villa Giada,25,Villa Giada,1
4145,Treponti 2014 Magnum 5 L - Monferrato rosso DOP - Villa Giada,24,Villa Giada,25,Villa Giada,1
4146,Novenove 2017 - Monferrato Rosso DOP - Villa Giada,24,Villa Giada,25,Villa Giada,1
4147,"Novenove 2017 Magnum 1,5 L - Monferrato Rosso DOP - Villa Giada",24,Villa Giada,25,Villa Giada,1
4148,Novenove 2017 Magnum 3 L - Monferrato Rosso DOP - Villa Giada,24,Villa Giada,25,Villa Giada,1
4150,"Moscato Canelli 2018 0,375 L - Moscato d'Asti - Villa Giada",24,Villa Giada,25,Villa Giada,1
4151,Moscato Canelli 2018 - Moscato d'Asti - Villa Giada,24,Villa Giada,25,Villa Giada,1
4152,"Moscato Canelli 2018 Magnum 1,5 L- Moscato d'Asti - Villa Giada",24,Villa Giada,25,Villa Giada,1
4164,Vento 2017 - IGT Campania Greco - Capolino Perlingieri,5,Capolino Perlingieri,15,Capolino Perlingieri,1
4165,Vento 2016 - IGT Campania Greco - Capolino Perlingieri,5,Capolino Perlingieri,15,Capolino Perlingieri,1
4171,Talento 2012 - Sannio Aglianico DOC - Capolino Perlingieri,5,Capolino Perlingieri,15,Capolino Perlingieri,1
4173,Sauvignon 2018 - DOC Friuli Colli Orientali - Vigna Petrussa,39,Vigna Petrussa,39,Vigna Petrussa,1
4174,Friulano 2018 -  DOC Friuli Colli Orientali - Vigna Petrussa,39,Vigna Petrussa,39,Vigna Petrussa,1
4175,Ribolla Gialla 2018 - DOC Friuli Colli Orientali - Vigna Petrussa,39,Vigna Petrussa,39,Vigna Petrussa,1
4176,Richenza 2017 - IGT Venezia Giulia - Vigna Petrussa,39,Vigna Petrussa,39,Vigna Petrussa,1
4177,"Picolit 2016 0,375 L - DOCG Friuli Colli Orientali - Vigna Petrussa",39,Vigna Petrussa,39,Vigna Petrussa,1
4178,"Desiderio 2018 0,5 L - IGT Venezia Giulia - Vigna Petrussa",39,Vigna Petrussa,39,Vigna Petrussa,1
4179,Cabernet Franc 2016 - DOC Friuli Colli Orientali - Vigna Petrussa,39,Vigna Petrussa,39,Vigna Petrussa,1
4180,"Cabernet Franc 2016 Magnum 1,5 L - DOC Friuli Colli Orientali - Vigna Petrussa",39,Vigna Petrussa,39,Vigna Petrussa,1
4182,"Refosco dal peduncolo rosso 2016 Magnum 1,5 L - IGT Venezia e Giulia - Vigna Petrussa",39,Vigna Petrussa,39,Vigna Petrussa,1
4183,Schioppettino di Prepotto 2016 - DOC Friuli Colli Orientali - Vigna Petrussa,39,Vigna Petrussa,39,Vigna Petrussa,1
4184,"Schioppettino di Prepotto 2016 Magnum 1,5 L - DOC Friuli Colli Orientali - Vigna Petrussa",39,Vigna Petrussa,39,Vigna Petrussa,1
4185,Rinera 2017 - IGT Venezia e Giulia - Vigna Petrussa,39,Vigna Petrussa,39,Vigna Petrussa,1
4188,Suasì Bianco 2018 - Langhe Bianco DOC - Deltetto,27,Deltetto,26,Deltetto,1
4189,Barolo Parussi 2013 - Barolo DOCG - Deltetto,27,Deltetto,26,Deltetto,1
4190,"Barolo Parussi 2013 Magnum 1,5 L - Barolo DOCG - Deltetto",27,Deltetto,26,Deltetto,1
4191,"Bric Du Liun 2015 0,375 L - Vino Passito - Deltetto",27,Deltetto,26,Deltetto,1
4194,Spumante Rosè - Spumante Metodo Classico V.Q.S. - Deltetto,27,Deltetto,26,Deltetto,1
4200,Extra Brut 2013 - Spumante Metodo Classico - Deltetto,27,Deltetto,26,Deltetto,1
4202,"Extra Brut 2013 Magnum 1,5 L - Spumante Metodo Classico - Deltetto",27,Deltetto,26,Deltetto,1
4203,Extra Brut 2013 Doppia Magnum 3 L - Spumante Metodo Classico - Deltetto,27,Deltetto,26,Deltetto,1
4205,Extra Brut 2013 Magnum 6 L - Spumante Metodo Classico - Deltetto,27,Deltetto,26,Deltetto,1
4207,Extra Brut 2013 Magnum 9 L - Spumante Metodo Classico - Deltetto,27,Deltetto,26,Deltetto,1
4208,"Roero Riserva Braja 2015 Magnum 1,5L - Roero DOCG - Deltetto",27,Deltetto,26,Deltetto,1
4214,"Daivej 2018 Magnum 1,5 L - Roero Arneis DOCG - Deltetto ",27,Deltetto,26,Deltetto,1
4220,Roero Riserva Braja 2013 - Roero DOCG - Deltetto,27,Deltetto,26,Deltetto,1
4221,"Roero Riserva Braja 2013 Magnum 1,5L - Roero DOCG - Deltetto",27,Deltetto,26,Deltetto,1
4222,Roero Riserva Braja 2012 - Roero DOCG - Deltetto,27,Deltetto,26,Deltetto,1
4223,"Bramè 2017 Magnum 1,5 L - Barbera d'Alba Superiore DOC - Deltetto",27,Deltetto,26,Deltetto,1
4224,Roero Riserva Braja 2011 - Roero DOCG - Deltetto,27,Deltetto,26,Deltetto,1
4225,Bramè 2017 Doppia Magnum 3 L- Barbera d'Alba Superiore DOC - Deltetto,27,Deltetto,26,Deltetto,1
4227,San Michele 2017 - Roero Arneis DOCG - Deltetto,27,Deltetto,26,Deltetto,1
4229,"San Michele 2017 Magnum 1,5L - Roero Arneis DOCG - Deltetto",27,Deltetto,26,Deltetto,1
4231,San Michele 2016 - Roero Arneis DOCG - Deltetto,27,Deltetto,26,Deltetto,1
4232,"San Michele 2016 Magnum 1,5L - Roero Arneis DOCG - Deltetto",27,Deltetto,26,Deltetto,1
4233,San Michele 2015 - Roero Arneis DOCG - Deltetto,27,Deltetto,26,Deltetto,1
4234,San Michele 2014 - Roero Arneis DOCG - Deltetto,27,Deltetto,26,Deltetto,1
4235,San Michele 2012 - Roero Arneis DOCG - Deltetto,27,Deltetto,26,Deltetto,1
4237,Rocca Delle Marasche 2016 - Barbera d'Alba DOC Superiore - Deltetto,27,Deltetto,26,Deltetto,1
4238,San Michele 2011 - Roero Arneis DOCG - Deltetto,27,Deltetto,26,Deltetto,1
4241,"Rocca Delle Marasche 2016 Magnum 1,5 L - Barbera d'Alba DOC Superiore -  Deltetto",27,Deltetto,26,Deltetto,1
4243,Rocca Delle Marasche 2016 Doppia Magnum 3 L - Barbera d'Alba DOC Superiore -  Deltetto,27,Deltetto,26,Deltetto,1
4245,Pinot Nero Bio 777 2017 - Langhe DOC - Deltetto,27,Deltetto,26,Deltetto,1
4246,"Pinot Nero Bio 777 2017 Magnum 1,5L - Langhe DOC - Deltetto",27,Deltetto,26,Deltetto,1
4247,"Spumante Rosè Magnum 1,5L - Spumante Metodo Classico V.Q.S. - Deltetto",27,Deltetto,26,Deltetto,1
4248,Spumante Rosè Doppia Magnum 3L - Spumante Metodo Classico V.Q.S. - Deltetto,27,Deltetto,26,Deltetto,1
4250,Annalidia 2018 - Moscato d'Asti DOCG - Deltetto,27,Deltetto,26,Deltetto,1
4251,L'Ottava Isola 2016 - Etna Rosso DOC - Tenuta di Castellaro,71,Tenuta di Castellaro,70,Tenuta di Castellaro,1
4257,Bianco Porticello 2017 - IGT Terre Siciliane Bianco - Tenuta di Castellaro,71,Tenuta di Castellaro,70,Tenuta di Castellaro,1
4258,Nero Ossidiana 2016 - IGT Terre Siciliane Rosso - Tenuta di Castellaro,71,Tenuta di Castellaro,70,Tenuta di Castellaro,1
4260,Franciacorta Extra Brut DOCG 2013 - Ferghettina,48,Ferghettina,47,Ferghettina,1
4261,"Franciacorta Brut DOCG Magnum 1,5 L - Ferghettina",48,Ferghettina,47,Ferghettina,1
4262,Franciacorta Brut DOCG Doppia Magnum 3 L - Ferghettina,48,Ferghettina,47,Ferghettina,1
4263,Franciacorta Saten Brut DOCG 2015 - Ferghettina,48,Ferghettina,47,Ferghettina,1
4264,Franciacorta Brut DOCG Magnum 6 L - Ferghettina,48,Ferghettina,47,Ferghettina,1
4265,Franciacorta Brut DOCG Magnum 9 L - Ferghettina,48,Ferghettina,47,Ferghettina,1
4267,"Franciacorta Saten Brut Magnum 1,5L DOCG 2015  - Ferghettina",48,Ferghettina,47,Ferghettina,1
4269,Franciacorta Rosè Brut DOCG 2015 - Ferghettina,48,Ferghettina,47,Ferghettina,1
4270,Curtefranca Rosso DOC 2017 - Ferghettina ,48,Ferghettina,47,Ferghettina,1
4271,"Franciacorta Rosè Brut Magnum 1,5L DOCG 2015 - Ferghettina",48,Ferghettina,47,Ferghettina,1
4272,Curtefranca Bianco DOC 2018 - Ferghettina ,48,Ferghettina,47,Ferghettina,1
4273,"Milledì 2014 Magnum 1,5L Astuccio - Franciacorta Brut Docg millesimato - Ferghettina",48,Ferghettina,47,Ferghettina,1
4274,"Milledì 2015 Magnum 1,5L Astuccio - Franciacorta Brut Docg millesimato - Ferghettina",48,Ferghettina,47,Ferghettina,1
4280,Tavignano Classic,96,Tenuta di Tavignano,114,Tenuta di Tavignano,1
4281,Tavignano Super,96,Tenuta di Tavignano,114,Tenuta di Tavignano,1
4283,Selva 2018 - Lugana DOC - Selva Capuzza,97,Selva Capuzza,115,Selva Capuzza,1
4285,"Selva 2018 Magnum 1,5 L - Lugana DOC - Selva Capuzza",97,Selva Capuzza,115,Selva Capuzza,1
4287,"Selva 2013 Magnum 1,5 L - Lugana DOC - Selva Capuzza",97,Selva Capuzza,115,Selva Capuzza,1
4288,Groppello San Biagio 2017 - Garda DOC - Selva Capuzza,97,Selva Capuzza,115,Selva Capuzza,1
4290,Rosso Superiore Madèr 2013 - Garda DOC - Selva Capuzza,97,Selva Capuzza,115,Selva Capuzza,1
4291,"Rosso Superiore Madèr 2013 Magnum 1,5 L - Garda DOC - Selva Capuzza",97,Selva Capuzza,115,Selva Capuzza,1
4292,Lume Passito - Benaco Bresciano IGT - Selva Capuzza,97,Selva Capuzza,115,Selva Capuzza,1
4293,Menasasso Riserva 2015 - Lugana DOC - Selva Capuzza,97,Selva Capuzza,115,Selva Capuzza,1
4295,"Menasasso Riserva 2013 Magnum 1,5L - Lugana DOC - Selva Capuzza",97,Selva Capuzza,115,Selva Capuzza,1
4296,Rosso Dunant 2016 - Garda Classico DOC - Selva Capuzza,97,Selva Capuzza,115,Selva Capuzza,1
4297,Campo del Soglio 2018 - San Martino della Battaglia DOC - Selva Capuzza,97,Selva Capuzza,115,Selva Capuzza,1
4299,"Campo del Soglio 2015 Magnum 1,5 L - San Martino della Battaglia DOC - Selva Capuzza",97,Selva Capuzza,115,Selva Capuzza,1
4300,San Donino 2018 - Chiaretto Garda Classico DOC - Selva Capuzza,97,Selva Capuzza,115,Selva Capuzza,1
4302,Moscato Rosa Rosis 2018 - Südtirol Alto Adige DOC - Cantina di Bolzano,0,,62,Cantina di Bolzano,1
4305,Cabernet  Graf Huyn Riserva 2016 - Sudtirol Alto Adige DOC - Cantina di Bolzano,62,Cantina di Bolzano,62,Cantina di Bolzano,1
4306,Moscato Giallo VINALIA 2017 - Südtirol Alto Adige DOC - Cantina di Bolzano,0,,62,Cantina di Bolzano,1
4311,"RosaMati 2018 Magnum 1,5L- IGT Rosato - Fattoria Le Pupille",76,Fattoria Le Pupille,77,Fattoria Le Pupille,1
4314,"Poggio Valente 2016 Magnum 1,5L - IGT Toscana Rosso - Fattoria Le Pupille",76,Fattoria Le Pupille,77,Fattoria Le Pupille,1
4317,Passo 2016 - Recioto di Soave DOCG - Canoso Vini,82,Canoso Vini,82,Canoso Vini,1
4318,"Morellino di Scansano Riserva DOCG 2015 Magnum 1,5 L - Fattoria le Pupille",76,Fattoria Le Pupille,77,Fattoria Le Pupille,1
4324,"Morellino di Scansano DOCG 2016 Magnum 1,5 L - Fattoria le Pupille",76,Fattoria Le Pupille,77,Fattoria Le Pupille,1
4325,Verso 2017 - Soave Superiore DOCG Classico - Canoso Vini,82,Canoso Vini,82,Canoso Vini,1
4330,Corona Majore Riserva 2012 - Cannonau di Sardegna DOC - Tenute Soletta,22,Tenute Soletta,4,Tenute Soletta,1
4331,"Corona Majore Riserva 2011 Magnum 1,5L - Cannonau di Sardegna DOC - Tenute Soletta",22,Tenute Soletta,4,Tenute Soletta,1
4332,Corona Majore Riserva 2011 Doppia Magnum 3L - Cannonau di Sardegna DOC - Tenute Soletta,22,Tenute Soletta,4,Tenute Soletta,1
4333,Corona Majore Riserva 2011 Magnum 6L - Cannonau di Sardegna DOC - Tenute Soletta,22,Tenute Soletta,4,Tenute Soletta,1
4335,Keramos Riserva 2011 - IGT Isola dei Nuraghi Rosso - Tenute Soletta ,22,Tenute Soletta,4,Tenute Soletta,1
4336,"Keramos Riserva 2009 Magnum 1,5L - IGT Isola dei Nuraghi Rosso - Tenute Soletta ",22,Tenute Soletta,4,Tenute Soletta,1
4337,Keramos Riserva 2010 Doppia Magnum 3L - IGT Isola dei Nuraghi Rosso - Tenute Soletta ,22,Tenute Soletta,4,Tenute Soletta,1
4338,Keramos Riserva 2010 Magnum 6L - IGT Isola dei Nuraghi Rosso - Tenute Soletta ,22,Tenute Soletta,4,Tenute Soletta,1
4339,Amarone della Valpolicella DOCG 2013 - Gran Lombardo - Bonfanti  Vini ,44,Bonfanti,43,Bonfanti Vini,1
4340,Amarone della Valpolicella DOCG 2015 - Gran Lombardo - Bonfanti  Vini ,44,Bonfanti,43,Bonfanti Vini,1
4341,"Amarone della Valpolicella DOCG 2013 Magnum 1,5 L - Gran Lombardo - Bonfanti  Vini ",44,Bonfanti,43,Bonfanti Vini,1
4342,Amarone della Valpolicella Riserva DOCG 2011 - Gran Lombardo - Bonfanti Vini,44,Bonfanti,43,Bonfanti Vini,1
4343,Valpolicella DOC Superiore 2017 - Gran Lombardo - Bonfanti Vini,44,Bonfanti,43,Bonfanti Vini,1
4344,Fior d'Arancio DOCG - Bonfanti Vini,44,Bonfanti,43,Bonfanti Vini,1
4346,Venetica Rosso 2016 - Verona IGT - Bonfanti Vini,44,Bonfanti,43,Bonfanti Vini,1
4347,Venetica Bianco 2018 - Gran Lombardo - Bonfanti Vini,44,Bonfanti,43,Bonfanti Vini,1
4349,"Veneroso 2015 Magnum 1,5L - Rosso DOC Terre di Pisa Bio - Tenuta di Ghizzano",21,Tenuta di Ghizzano,23,Tenuta di Ghizzano,1
4350,Veneroso 2015 Doppia Magnum 3L - Rosso DOC Terre di Pisa Bio - Tenuta di Ghizzano,21,Tenuta di Ghizzano,23,Tenuta di Ghizzano,1
4352,Prosecco Millesimato 2017 - Brut DOC - Bonfanti Vini,44,Bonfanti,43,Bonfanti Vini,1
4353,Il Ghizzano Rosso 2017 - IGT Costa Toscana Bio - Tenuta di Ghizzano,21,Tenuta di Ghizzano,23,Tenuta di Ghizzano,1
4354,"Il Ghizzano Rosso 2017 Magnum 1,5L - IGT Costa Toscana Bio - Tenuta di Ghizzano",21,Tenuta di Ghizzano,23,Tenuta di Ghizzano,1
4355,San Germano Passito 2016  - Bianco IGT Toscano - Tenuta di Ghizzano ,21,Tenuta di Ghizzano,23,Tenuta di Ghizzano,1
4356,Le Grotte 2017 - Verona Rosso IGT - Bonfanti Vini,44,Bonfanti,43,Bonfanti Vini,1
4357,Nambrot 2016 - IGT Costa Toscana Rosso Bio - Tenuta di Ghizzano,21,Tenuta di Ghizzano,23,Tenuta di Ghizzano,1
4358,Valpolicella Doc Bio 2018 - Gran Lombardo - Bonfanti vini,44,Bonfanti,43,Bonfanti Vini,1
4359,"Nambrot 2016 Magnum 1,5L - IGT Costa Toscana Rosso Bio - Tenuta di Ghizzano",21,Tenuta di Ghizzano,23,Tenuta di Ghizzano,1
4360,Nambrot 2016 Doppia Magnum 3L - IGT Costa Toscana Rosso Bio - Tenuta di Ghizzano,21,Tenuta di Ghizzano,23,Tenuta di Ghizzano,1
4362,Calice del Conte 2010 - IGT Toscana Rosso - Travignoli,46,Travignoli,45,Travignoli,1
4363,Gavignano 2014 - IGT Toscana - Travignoli,46,Travignoli,45,Travignoli,1
4364,Tegolaia Riserva 2010 - Chianti Rufina DOCG - Travignoli ,46,Travignoli,45,Travignoli,1
4365,Terra di Rosso 2017 - IGP Campania Piedirosso - Galardi ,50,Azienda Agricola Galardi,49,Azienda Agricola Galardi,1
4366,Terra di Lavoro 2012 - IGT Roccamonfina - Galardi,50,Azienda Agricola Galardi,49,Azienda Agricola Galardi,1
4367,"Terra di Lavoro 2012 Magnum 1,5L - IGT Roccamonfina - Galardi",50,Azienda Agricola Galardi,49,Azienda Agricola Galardi,1
4368,Terra di Lavoro 2013 - IGT Roccamonfina - Galardi,50,Azienda Agricola Galardi,49,Azienda Agricola Galardi,1
4369,"Terra di Lavoro 2013 Magnum 1,5L- IGT Roccamonfina - Galardi",50,Azienda Agricola Galardi,49,Azienda Agricola Galardi,1
4370,Terra di Lavoro 2013 Doppia Magnum 3L- IGT Roccamonfina - Galardi,50,Azienda Agricola Galardi,49,Azienda Agricola Galardi,1
4371,Ardì - Adriano Marco e Vittorio,72,Adriano Marco e Vittorio,72,Adriano Marco e Vittorio,1
4372,Terra di Lavoro 2014 - IGT Roccamonfina - Galardi,50,Azienda Agricola Galardi,49,Azienda Agricola Galardi,1
4373,Dolcetto d'Alba DOC 2018 - Adriano Marco e Vittorio,72,Adriano Marco e Vittorio,72,Adriano Marco e Vittorio,1
4374,"Terra di Lavoro 2014 Magnum 1,5L - IGT Roccamonfina - Galardi",50,Azienda Agricola Galardi,49,Azienda Agricola Galardi,1
4375,Terra di Lavoro 2014 Doppia Magnum 3L - IGT Roccamonfina - Galardi,50,Azienda Agricola Galardi,49,Azienda Agricola Galardi,1
4377,Terra di Lavoro 2015 - IGT Roccamonfina - Galardi,50,Azienda Agricola Galardi,49,Azienda Agricola Galardi,1
4378,Barbera d'Alba DOC 2018 - Adriano Marco e Vittorio,72,Adriano Marco e Vittorio,72,Adriano Marco e Vittorio,1
4379,"Terra di Lavoro 2015 Magnum 1,5L - IGT Roccamonfina - Galardi",50,Azienda Agricola Galardi,49,Azienda Agricola Galardi,1
4380,Langhe DOC Freisa 2018 - Adriano Marco e Vittorio,72,Adriano Marco e Vittorio,72,Adriano Marco e Vittorio,1
4381,Terra di Lavoro 2016 - IGT Roccamonfina - Galardi,50,Azienda Agricola Galardi,49,Azienda Agricola Galardi,1
4382,Terra di Lavoro 2015 Doppia Magnum 3L - IGT Roccamonfina - Galardi,50,Azienda Agricola Galardi,49,Azienda Agricola Galardi,1
4384,"Terra di Lavoro 2016 Magnum 1,5L - IGT Roccamonfina - Galardi",50,Azienda Agricola Galardi,49,Azienda Agricola Galardi,1
4385, Basaricò 2018 - Langhe DOC Sauvignon - Adriano Marco e Vittorio,72,Adriano Marco e Vittorio,72,Adriano Marco e Vittorio,1
4386,Terra di Lavoro 2016 Doppia Magnum 3L - IGT Roccamonfina - Galardi,50,Azienda Agricola Galardi,49,Azienda Agricola Galardi,1
4387,Terra di Lavoro 2011 - IGT Roccamonfina - Galardi,50,Azienda Agricola Galardi,49,Azienda Agricola Galardi,1
4390,Dudes - Spumante Brut Rosato - Adriano Marco e Vittorio,72,Adriano Marco e Vittorio,72,Adriano Marco e Vittorio,1
4391,Cainassa 2018 - Langhe Nebbiolo DOC - Adriano Marco e Vittorio,72,Adriano Marco e Vittorio,72,Adriano Marco e Vittorio,1
4394,"Basarin 2016 Magnum 1,5 L Astuccio - Barbaresco DOCG - Adriano Marco e Vittorio",72,Adriano Marco e Vittorio,72,Adriano Marco e Vittorio,1
4395,"Basarin 2015 Magnum 1,5 L Astuccio - Barbaresco DOCG - Adriano Marco e Vittorio",72,Adriano Marco e Vittorio,72,Adriano Marco e Vittorio,1
4396,"Basarin 2014 Magnum 1,5 L Astuccio - Barbaresco DOCG - Adriano Marco e Vittorio",72,Adriano Marco e Vittorio,72,Adriano Marco e Vittorio,1
4397,"Basarin 2013 Magnum 1,5 L Astuccio - Barbaresco DOCG - Adriano Marco e Vittorio",72,Adriano Marco e Vittorio,72,Adriano Marco e Vittorio,1
4398,"Basarin 2012 Magnum 1,5 L Astuccio - Barbaresco DOCG - Adriano Marco e Vittorio",72,Adriano Marco e Vittorio,72,Adriano Marco e Vittorio,1
4399,"Basarin 2012 Magnum 1,5 L C. Legno - Barbaresco DOCG - Adriano Marco e Vittorio",72,Adriano Marco e Vittorio,72,Adriano Marco e Vittorio,1
4400,"Basarin 2013 Magnum 1,5 L C. Legno - Barbaresco DOCG - Adriano Marco e Vittorio",72,Adriano Marco e Vittorio,72,Adriano Marco e Vittorio,1
4401,"Basarin 2014 Magnum 1,5 L C. Legno - Barbaresco DOCG - Adriano Marco e Vittorio",72,Adriano Marco e Vittorio,72,Adriano Marco e Vittorio,1
4402,"Basarin 2016 Magnum 1,5 L C. Legno - Barbaresco DOCG - Adriano Marco e Vittorio",72,Adriano Marco e Vittorio,72,Adriano Marco e Vittorio,1
4403,Basarin 2012 Doppia Magnum 3 L C. Legno - Barbaresco DOCG - Adriano Marco e Vittorio,72,Adriano Marco e Vittorio,72,Adriano Marco e Vittorio,1
4404,Basarin 2013 Doppia Magnum 3 L C. Legno - Barbaresco DOCG - Adriano Marco e Vittorio,72,Adriano Marco e Vittorio,72,Adriano Marco e Vittorio,1
4405,Basarin 2014 Doppia Magnum 3 L C. Legno - Barbaresco DOCG - Adriano Marco e Vittorio,72,Adriano Marco e Vittorio,72,Adriano Marco e Vittorio,1
4406,Basarin 2015 Doppia Magnum 3 L C. Legno - Barbaresco DOCG - Adriano Marco e Vittorio,72,Adriano Marco e Vittorio,72,Adriano Marco e Vittorio,1
4412,"Satifol 0,375 L - Adriano Marco e Vittorio",72,Adriano Marco e Vittorio,72,Adriano Marco e Vittorio,1
4413,"Chinato 0,50 L - Adriano Marco e Vittorio",72,Adriano Marco e Vittorio,72,Adriano Marco e Vittorio,1
4416,"Core Rosso 2015 Magnum 1,5 L - Campania IGT - Montevetrano",15,Azienda Agricola Montevetrano,21,Azienda Agricola Montevetrano,1
4446,"Morellino di Scansano DOCG 2018 Magnum 1,5 L - Fattoria le Pupille",76,Fattoria Le Pupille,77,Fattoria Le Pupille,1
4448,"Morellino di Scansano Riserva DOCG 2016 Magnum 1,5 L - Fattoria le Pupille",76,Fattoria Le Pupille,77,Fattoria Le Pupille,1
4450,"Poggio Argentato 2018 Magnum 1,5 L - IGT Toscana Bianco - Fattoria le Pupille",76,Fattoria Le Pupille,77,Fattoria Le Pupille,1
4464,Le Pupille 2015 -  IGT Toscana Syrah - Fattoria Le Pupille,76,Fattoria Le Pupille,77,Fattoria Le Pupille,1
4465,San Gregorio 2018 - Rosso di Valtellina DOC - Rainoldi,57,Rainoldi,56,Rainoldi ,1
4469,"Grumello Riserva 2013 Magnum 1,5L - Valtellina Superiore DOCG - Rainoldi",57,Rainoldi,56,Rainoldi ,1
4470,Terra di Lavoro 2017 - IGT Roccamonfina - Galardi,50,Azienda Agricola Galardi,49,Azienda Agricola Galardi,1
4471,"Terra di Lavoro 2017 Magnum 1,5L - IGT Roccamonfina - Galardi",50,Azienda Agricola Galardi,49,Azienda Agricola Galardi,1
4472,Terra di Lavoro 2017 Doppia Magnum 3L - IGT Roccamonfina - Galardi,50,Azienda Agricola Galardi,49,Azienda Agricola Galardi,1
4473,Rosato 2018 - Vigneti delle Dolomiti IGT Bio - Cantina Pisoni ,18,Pisoni,5,Pisoni,1
4475,Cabernet 2017 - Vigneti delle Dolomiti IGT Bio - Cantina Pisoni,18,Pisoni,5,Pisoni,1
4476,"Castello Ginori 2015 Magnum 1,5L -  Montescudaio DOC - Marchesi Ginori Lisci",12,Marchesi Ginori Lisci,18,Marchesi Ginori Lisci,1
4478,Chardonnay 2018 - Vigneti delle Dolomiti IGT Bio - Cantina Pisoni,18,Pisoni,5,Pisoni,1
4479,Moscato Dolce 2018 - Vigneti delle Dolomiti IGT Bio - Cantina Pisoni,18,Pisoni,5,Pisoni,1
4481,Moscato Secco 2018 - Vigneti delle Dolomiti IGT Bio - Cantina Pisoni,18,Pisoni,5,Pisoni,1
4483,Nosiola 2018 - Vigneti delle Dolomiti IGT Bio - Cantina Pisoni,18,Pisoni,5,Pisoni,1
4484,Pinot Grigio 2018 - Vigneti delle Dolomiti IGT Bio - Cantina Pisoni,18,Pisoni,5,Pisoni,1
